id_left,namecol_left,namealt_left,id_right,namecol_right,namealt_right,intersection_pct
bid,125th Street BID,NA,cc_upcoming,9,NA,100
bid,125th Street BID,NA,cd,109,NA,10.1
bid,125th Street BID,NA,dsny,MN09,109,10
bid,125th Street BID,NA,dsny,MN10,110,86.7
bid,125th Street BID,NA,dsny,MN11,111,3.3
bid,125th Street BID,NA,fb,11,NA,49.9
bid,125th Street BID,NA,fb,12,NA,50.1
bid,125th Street BID,NA,hc,11,NA,89.9
bid,125th Street BID,NA,nta,Central Harlem South,MN11,86.7
bid,125th Street BID,NA,nta,East Harlem North,MN34,3.3
bid,125th Street BID,NA,nta,Morningside Heights,MN09,10.1
bid,125th Street BID,NA,pp,25,NA,3.3
bid,125th Street BID,NA,pp,28,NA,86.7
bid,125th Street BID,NA,sa,68,NA,3.3
bid,125th Street BID,NA,sa,70,NA,96.7
bid,125th Street BID,NA,sd,5,NA,100
bid,125th Street BID,NA,zipcode,10027,NA,96.7
bid,125th Street BID,NA,zipcode,10035,NA,3.3
bid,14th Street BID,NA,cc,2,NA,82.7
bid,14th Street BID,NA,cc,3,NA,17.3
bid,14th Street BID,NA,cc_upcoming,2,NA,99.6
bid,14th Street BID,NA,cc_upcoming,3,NA,0.4
bid,14th Street BID,NA,cd,102,NA,23.3
bid,14th Street BID,NA,cd,105,NA,46.6
bid,14th Street BID,NA,cd,106,NA,13
bid,14th Street BID,NA,dsny,MN02,102,23.5
bid,14th Street BID,NA,dsny,MN03,103,17.3
bid,14th Street BID,NA,dsny,MN05,105,46.3
bid,14th Street BID,NA,dsny,MN06,106,12.9
bid,14th Street BID,NA,fb,6,NA,100
bid,14th Street BID,NA,hc,14,NA,41.8
bid,14th Street BID,NA,hc,15,NA,58.2
bid,14th Street BID,NA,hd,Ladies' Mile Historic District,NA,1.2
bid,14th Street BID,NA,nta,East Village,MN22,17.1
bid,14th Street BID,NA,nta,Gramercy,MN21,24.7
bid,14th Street BID,NA,nta,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,34.9
bid,14th Street BID,NA,nycongress,10,NA,61.2
bid,14th Street BID,NA,nycongress,12,NA,38.8
bid,14th Street BID,NA,pp,13,NA,59.6
bid,14th Street BID,NA,pp,6,NA,19.7
bid,14th Street BID,NA,pp,9,NA,20.7
bid,14th Street BID,NA,sa,66,NA,68
bid,14th Street BID,NA,sa,74,NA,32
bid,14th Street BID,NA,sd,2,NA,82.9
bid,14th Street BID,NA,ss,27,NA,40.4
bid,14th Street BID,NA,ss,28,NA,33.6
bid,14th Street BID,NA,ss,59,NA,26.1
bid,14th Street BID,NA,zipcode,10003,NA,82.7
bid,14th Street BID,NA,zipcode,10011,NA,17.3
bid,161st Street?BID,NA,cc,16,NA,58
bid,161st Street?BID,NA,cc,8,NA,42
bid,161st Street?BID,NA,cc_upcoming,16,NA,100
bid,161st Street?BID,NA,fb,14,NA,82.4
bid,161st Street?BID,NA,fb,17,NA,17.6
bid,161st Street?BID,NA,hc,22,NA,42.8
bid,161st Street?BID,NA,hc,23,NA,57.2
bid,161st Street?BID,NA,hd,Grand Concourse Historic District,NA,35.2
bid,161st Street?BID,NA,nta,East Concourse-Concourse Village,BX14,58
bid,161st Street?BID,NA,nta,West Concourse,BX63,42
bid,161st Street?BID,NA,sa,77,NA,11.7
bid,161st Street?BID,NA,sa,79,NA,48.8
bid,161st Street?BID,NA,sa,84,NA,39.5
bid,161st Street?BID,NA,sd,7,NA,57.2
bid,161st Street?BID,NA,sd,9,NA,42.8
bid,161st Street?BID,NA,ss,29,NA,40.4
bid,161st Street?BID,NA,ss,32,NA,59.6
bid,161st Street?BID,NA,zipcode,10451,NA,91.9
bid,161st Street?BID,NA,zipcode,10452,NA,8.1
bid,165th Street BID,NA,cc,24,NA,52.7
bid,165th Street BID,NA,cc,27,NA,47.3
bid,165th Street BID,NA,cc_upcoming,27,NA,100
bid,165th Street BID,NA,hc,44,NA,100
bid,165th Street BID,NA,ss,14,NA,100
bid,180th Street BID,NA,cd,412,NA,100
bid,180th Street BID,NA,ibz,Jamaica,NA,81.8
bid,180th Street BID,NA,nta,Jamaica,QN61,18.1
bid,180th Street BID,NA,nta,South Jamaica,QN01,81.9
bid,180th Street BID,NA,pp,103,NA,100
bid,180th Street BID,NA,ss,14,NA,100
bid,34th Street BID,NA,bid,Garment District,NA,0.6
bid,34th Street BID,NA,cc,2,NA,4.3
bid,34th Street BID,NA,cc,3,NA,73.7
bid,34th Street BID,NA,cc,4,NA,22
bid,34th Street BID,NA,cc_upcoming,3,NA,74.7
bid,34th Street BID,NA,cc_upcoming,4,NA,25.3
bid,34th Street BID,NA,cd,104,NA,32
bid,34th Street BID,NA,cd,105,NA,67.8
bid,34th Street BID,NA,cd,106,NA,0.3
bid,34th Street BID,NA,dsny,MN04,104,31.9
bid,34th Street BID,NA,dsny,MN05,105,67.8
bid,34th Street BID,NA,dsny,MN06,106,0.3
bid,34th Street BID,NA,fb,7,NA,87.7
bid,34th Street BID,NA,fb,8,NA,12.3
bid,34th Street BID,NA,hc,15,NA,100
bid,34th Street BID,NA,nta,Midtown-Midtown South,MN17,68
bid,34th Street BID,NA,pp,10,NA,11.2
bid,34th Street BID,NA,pp,14,NA,88.5
bid,34th Street BID,NA,sa,73,NA,9.6
bid,34th Street BID,NA,sa,75,NA,90.4
bid,34th Street BID,NA,ss,28,NA,63.7
bid,34th Street BID,NA,ss,47,NA,36.3
bid,34th Street BID,NA,zipcode,10001,NA,85.8
bid,34th Street BID,NA,zipcode,10018,NA,4.5
bid,34th Street BID,NA,zipcode,10122,NA,0.4
bid,34th Street BID,NA,zipcode,10123,NA,0.3
bid,47th Street BID,NA,cc_upcoming,4,NA,100
bid,47th Street BID,NA,hc,13,NA,100
bid,47th Street BID,NA,zipcode,10036,NA,100
bid,5th Avenue BID,NA,cc_upcoming,4,NA,100
bid,5th Avenue BID,NA,dsny,MN05,105,94.6
bid,5th Avenue BID,NA,dsny,MN08,108,5.4
bid,5th Avenue BID,NA,fb,10,NA,5.4
bid,5th Avenue BID,NA,fb,9,NA,94.6
bid,5th Avenue BID,NA,hd,Upper East Side Historic District,NA,4.8
bid,5th Avenue BID,NA,nta,Midtown-Midtown South,MN17,94.6
bid,5th Avenue BID,NA,nycongress,12,NA,100
bid,5th Avenue BID,NA,pp,19,NA,5.4
bid,5th Avenue BID,NA,sa,73,NA,53.9
bid,5th Avenue BID,NA,sa,75,NA,46.1
bid,5th Avenue BID,NA,sd,2,NA,100
bid,5th Avenue BID,NA,zipcode,10017,NA,7.2
bid,5th Avenue BID,NA,zipcode,10019,NA,40.4
bid,5th Avenue BID,NA,zipcode,10020,NA,1.2
bid,5th Avenue BID,NA,zipcode,10022,NA,43.3
bid,5th Avenue BID,NA,zipcode,10036,NA,4.5
bid,5th Avenue BID,NA,zipcode,10065,NA,3.4
bid,82nd Street BID,NA,cc,21,NA,72.9
bid,82nd Street BID,NA,cc,25,NA,27.1
bid,82nd Street BID,NA,cc_upcoming,25,NA,100
bid,82nd Street BID,NA,dsny,QW03,403,64.2
bid,82nd Street BID,NA,dsny,QW04,404,35.8
bid,82nd Street BID,NA,fb,46,NA,60.4
bid,82nd Street BID,NA,fb,49,NA,39.6
bid,82nd Street BID,NA,hd,Jackson Heights Historic District,NA,61.9
bid,82nd Street BID,NA,nta,Elmhurst,QN29,35.6
bid,82nd Street BID,NA,sd,30,NA,64.4
bid,82nd Street BID,NA,zipcode,11372,NA,64.4
bid,82nd Street BID,NA,zipcode,11373,NA,35.6
bid,86th Street Bay Ridge?BID,NA,fb,40,NA,6.7
bid,86th Street Bay Ridge?BID,NA,fb,42,NA,93.3
bid,Atlantic Avenue BID,NA,cc_upcoming,33,NA,81.5
bid,Atlantic Avenue BID,NA,cc_upcoming,39,NA,18.5
bid,Atlantic Avenue BID,NA,cd,302,NA,81.5
bid,Atlantic Avenue BID,NA,cd,306,NA,18.5
bid,Atlantic Avenue BID,NA,dsny,BKN02,302,81.3
bid,Atlantic Avenue BID,NA,dsny,BKS06,306,18.7
bid,Atlantic Avenue BID,NA,fb,31,NA,61.9
bid,Atlantic Avenue BID,NA,fb,32,NA,38.1
bid,Atlantic Avenue BID,NA,hc,38,NA,100
bid,Atlantic Avenue BID,NA,hd,Boerum Hill Historic District,NA,0.5
bid,Atlantic Avenue BID,NA,hd,Boerum Hill Historic District Extension,NA,7.8
bid,Atlantic Avenue BID,NA,hd,Brooklyn Heights Historic District,NA,15
bid,Atlantic Avenue BID,NA,hd,Cobble Hill Historic District,NA,12.9
bid,Atlantic Avenue BID,NA,nta,Brooklyn Heights-Cobble Hill,BK09,14.9
bid,Atlantic Avenue BID,NA,nta,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK38,66.6
bid,Atlantic Avenue BID,NA,nycongress,10,NA,100
bid,Atlantic Avenue BID,NA,sd,13,NA,6.5
bid,Atlantic Avenue BID,NA,sd,15,NA,93.5
bid,Atlantic Avenue BID,NA,ss,26,NA,100
bid,Atlantic Avenue BID,NA,zipcode,11201,NA,51.9
bid,Atlantic Avenue BID,NA,zipcode,11217,NA,48.1
bid,Bay Ridge 5th Avenue?BID,NA,cc,38,NA,0.2
bid,Bay Ridge 5th Avenue?BID,NA,cc,43,NA,99.8
bid,Bay Ridge 5th Avenue?BID,NA,fb,40,NA,96
bid,Bay Ridge 5th Avenue?BID,NA,fb,42,NA,4
bid,Bay Ridge 5th Avenue?BID,NA,nta,Bay Ridge,BK31,100
bid,Bay Ridge 5th Avenue?BID,NA,nycongress,10,NA,39.7
bid,Bay Ridge 5th Avenue?BID,NA,nycongress,11,NA,60.3
bid,Bay Ridge 5th Avenue?BID,NA,sa,46,NA,44.2
bid,Bay Ridge 5th Avenue?BID,NA,sa,51,NA,34.5
bid,Bay Ridge 5th Avenue?BID,NA,sa,64,NA,21.3
bid,Bay Ridge 5th Avenue?BID,NA,ss,17,NA,43.9
bid,Bay Ridge 5th Avenue?BID,NA,ss,26,NA,56.1
bid,Bay Ridge 5th Avenue?BID,NA,zipcode,11209,NA,60.3
bid,Bay Ridge 5th Avenue?BID,NA,zipcode,11220,NA,39.7
bid,Bayside Village,NA,nycongress,3,NA,60.1
bid,Bayside Village,NA,nycongress,6,NA,39.9
bid,Bayside Village,NA,sa,26,NA,100
bid,Bed-Stuy Gateway?BID,NA,cc,35,NA,4.9
bid,Bed-Stuy Gateway?BID,NA,cc,36,NA,95.1
bid,Bed-Stuy Gateway?BID,NA,dsny,BKN03,303,100
bid,Bed-Stuy Gateway?BID,NA,fb,38,NA,34.7
bid,Bed-Stuy Gateway?BID,NA,fb,57,NA,65.3
bid,Bed-Stuy Gateway?BID,NA,hc,32,NA,79.3
bid,Bed-Stuy Gateway?BID,NA,hc,36,NA,20.7
bid,Bed-Stuy Gateway?BID,NA,hd,Bedford Historic District,NA,5.7
bid,Bed-Stuy Gateway?BID,NA,hd,Bedford Stuyvesant/Expanded Stuyvesant Heights Historic District,NA,0.2
bid,Bed-Stuy Gateway?BID,NA,nta,Bedford,BK75,29.7
bid,Bed-Stuy Gateway?BID,NA,nta,Crown Heights North,BK61,44.1
bid,Bed-Stuy Gateway?BID,NA,nta,Stuyvesant Heights,BK35,5.5
bid,Bed-Stuy Gateway?BID,NA,nycongress,8,NA,100
bid,Bed-Stuy Gateway?BID,NA,pp,79,NA,93.2
bid,Bed-Stuy Gateway?BID,NA,sa,56,NA,60.2
bid,Bed-Stuy Gateway?BID,NA,sa,57,NA,39.8
bid,Bed-Stuy Gateway?BID,NA,sd,16,NA,6.8
bid,Bed-Stuy Gateway?BID,NA,ss,20,NA,26.2
bid,Bed-Stuy Gateway?BID,NA,ss,25,NA,73.8
bid,Bed-Stuy Gateway?BID,NA,zipcode,11213,NA,11.8
bid,Bed-Stuy Gateway?BID,NA,zipcode,11216,NA,76.5
bid,Bed-Stuy Gateway?BID,NA,zipcode,11238,NA,11.7
bid,Belmont BID,NA,fb,18,NA,100
bid,Belmont BID,NA,nta,Belmont,BX06,100
bid,Belmont BID,NA,ss,33,NA,100
bid,Belmont BID,NA,zipcode,10457,NA,2.1
bid,Belmont BID,NA,zipcode,10458,NA,95.3
bid,Belmont BID,NA,zipcode,10460,NA,2.6
bid,Brighton Beach?BID,NA,cc,48,NA,100
bid,Brighton Beach?BID,NA,sa,45,NA,21.8
bid,Brighton Beach?BID,NA,sa,46,NA,78.2
bid,Bryant Park BID,NA,bid,Garment District,NA,1.2
bid,Bryant Park BID,NA,cc_upcoming,4,NA,100
bid,Bryant Park BID,NA,fb,7,NA,13.1
bid,Bryant Park BID,NA,hc,13,NA,20.2
bid,Bryant Park BID,NA,hc,15,NA,79.8
bid,Bryant Park BID,NA,nta,Midtown-Midtown South,MN17,91.3
bid,Bryant Park BID,NA,nta,Murray Hill-Kips Bay,MN20,8.7
bid,Bryant Park BID,NA,sa,73,NA,8.7
bid,Bryant Park BID,NA,sa,75,NA,91.3
bid,Bryant Park BID,NA,zipcode,10017,NA,8.7
bid,Bryant Park BID,NA,zipcode,10018,NA,63.2
bid,Bryant Park BID,NA,zipcode,10036,NA,28.1
bid,Bryant Park BID,NA,zipcode,10110,NA,1.7
bid,Chinatown,NA,cd,101,NA,8.1
bid,Chinatown,NA,cd,102,NA,23.9
bid,Chinatown,NA,cd,103,NA,68
bid,Chinatown,NA,dsny,MN01,101,8.1
bid,Chinatown,NA,dsny,MN02,102,23.8
bid,Chinatown,NA,dsny,MN03,103,68.1
bid,Chinatown,NA,fb,1,NA,8.1
bid,Chinatown,NA,fb,2,NA,9.4
bid,Chinatown,NA,fb,4,NA,82.5
bid,Chinatown,NA,hc,14,NA,50.4
bid,Chinatown,NA,hc,15,NA,49.6
bid,Chinatown,NA,hd,SoHo-Cast Iron Historic District Extension,NA,1.3
bid,Chinatown,NA,hd,Tribeca East Historic District,NA,2.6
bid,Chinatown,NA,nta,Chinatown,MN27,66.3
bid,Chinatown,NA,nta,Lower East Side,MN28,4.3
bid,Chinatown,NA,nta,SoHo-TriBeCa-Civic Center-Little Italy,MN24,29.4
bid,Chinatown,NA,pp,5,NA,94.8
bid,Chinatown,NA,pp,7,NA,5.2
bid,Chinatown,NA,sa,65,NA,100
bid,Chinatown,NA,zipcode,10002,NA,47.7
bid,Chinatown,NA,zipcode,10013,NA,49.8
bid,Chinatown,NA,zipcode,10038,NA,2.6
bid,Church Avenue?BID,NA,dsny,BKS14,314,100
bid,Church Avenue?BID,NA,nta,Flatbush,BK42,100
bid,Church Avenue?BID,NA,sa,42,NA,100
bid,Church Avenue?BID,NA,sd,17,NA,81.9
bid,Church Avenue?BID,NA,sd,22,NA,18.1
bid,Church Avenue?BID,NA,ss,20,NA,11.2
bid,Church Avenue?BID,NA,ss,21,NA,88.8
bid,Church Avenue?BID,NA,zipcode,11218,NA,17.9
bid,Church Avenue?BID,NA,zipcode,11226,NA,82.1
bid,Columbus Amsterdam BID,NA,cc,7,NA,100
bid,Columbus Amsterdam BID,NA,cc_upcoming,7,NA,100
bid,Columbus Amsterdam BID,NA,hd,Morningside Heights Historic District,NA,0.5
bid,Columbus Amsterdam BID,NA,nta,Morningside Heights,MN09,25.5
bid,Columbus Amsterdam BID,NA,nta,Upper West Side,MN12,74.5
bid,Columbus Amsterdam BID,NA,nycongress,12,NA,34.1
bid,Columbus Amsterdam BID,NA,nycongress,13,NA,65.9
bid,Columbus Amsterdam BID,NA,pp,24,NA,100
bid,Columbus Amsterdam BID,NA,sa,69,NA,100
bid,Columbus Amsterdam BID,NA,ss,30,NA,70.2
bid,Columbus Amsterdam BID,NA,ss,47,NA,29.8
bid,Columbus Amsterdam BID,NA,zipcode,10025,NA,99.9
bid,Columbus Amsterdam BID,NA,zipcode,10026,NA,0.1
bid,Columbus Avenue BID,NA,cd,107,NA,100
bid,Columbus Avenue BID,NA,dsny,MN07,107,99.9
bid,Columbus Avenue BID,NA,fb,11,NA,84.6
bid,Columbus Avenue BID,NA,fb,9,NA,15.4
bid,Columbus Avenue BID,NA,hc,15,NA,21.6
bid,Columbus Avenue BID,NA,hd,Central Park West - West 73rd - 74th Street Historic District,NA,1.1
bid,Columbus Avenue BID,NA,hd,Upper West Side/Central Park West Historic District,NA,96.6
bid,Columbus Avenue BID,NA,nta,Lincoln Square,MN14,21.6
bid,Columbus Avenue BID,NA,nta,Upper West Side,MN12,78.4
bid,Columbus Avenue BID,NA,nycongress,12,NA,100
bid,Columbus Avenue BID,NA,sa,67,NA,88.3
bid,Columbus Avenue BID,NA,sa,69,NA,6.4
bid,Columbus Avenue BID,NA,sa,75,NA,5.3
bid,Columbus Avenue BID,NA,zipcode,10023,NA,31.2
bid,Columbus Avenue BID,NA,zipcode,10024,NA,68.8
bid,Court-Livingston-Schermerhorn?BID,NA,cc,33,NA,100
bid,Court-Livingston-Schermerhorn?BID,NA,dsny,BKN02,302,100
bid,Court-Livingston-Schermerhorn?BID,NA,fb,31,NA,60.4
bid,Court-Livingston-Schermerhorn?BID,NA,fb,32,NA,39.6
bid,Court-Livingston-Schermerhorn?BID,NA,hc,38,NA,100
bid,Court-Livingston-Schermerhorn?BID,NA,hd,Borough Hall Skyscraper Historic District,NA,5
bid,Court-Livingston-Schermerhorn?BID,NA,hd,Brooklyn Heights Historic District,NA,0.2
bid,Court-Livingston-Schermerhorn?BID,NA,nta,Brooklyn Heights-Cobble Hill,BK09,28.2
bid,Court-Livingston-Schermerhorn?BID,NA,nta,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK38,71.8
bid,Court-Livingston-Schermerhorn?BID,NA,nycongress,10,NA,100
bid,Court-Livingston-Schermerhorn?BID,NA,sd,13,NA,11.4
bid,Court-Livingston-Schermerhorn?BID,NA,sd,15,NA,88.6
bid,Court-Livingston-Schermerhorn?BID,NA,zipcode,11201,NA,76.5
bid,Court-Livingston-Schermerhorn?BID,NA,zipcode,11217,NA,23.5
bid,DUMBO,NA,cc_upcoming,33,NA,100
bid,DUMBO,NA,dsny,BKN02,302,100
bid,DUMBO,NA,hc,36,NA,100
bid,DUMBO,NA,hd,DUMBO Historic District,NA,31.5
bid,DUMBO,NA,hd,Fulton Ferry Historic District,NA,12.6
bid,DUMBO,NA,hd,Vinegar Hill Historic District,NA,0.1
bid,DUMBO,NA,nycongress,10,NA,100
bid,DUMBO,NA,pp,84,NA,100
bid,DUMBO,NA,zipcode,11201,NA,99.7
bid,Downtown Alliance BID,NA,cc,1,NA,99.7
bid,Downtown Alliance BID,NA,cc_upcoming,1,NA,99.7
bid,Downtown Alliance BID,NA,dsny,MN01,101,99.7
bid,Downtown Alliance BID,NA,hd,African Burial Ground & The Commons Historic District,NA,0.3
bid,Downtown Alliance BID,NA,nta,Battery Park City-Lower Manhattan,MN25,80.7
bid,Downtown Alliance BID,NA,nta,SoHo-TriBeCa-Civic Center-Little Italy,MN24,10.2
bid,Downtown Alliance BID,NA,nta,park-cemetery-etc-Manhattan,MN99,8.8
bid,Downtown Alliance BID,NA,sa,61,NA,61.5
bid,Downtown Alliance BID,NA,sa,65,NA,27.3
bid,Downtown Alliance BID,NA,sa,66,NA,10.9
bid,Downtown Alliance BID,NA,zipcode,10004,NA,29.2
bid,Downtown Alliance BID,NA,zipcode,10005,NA,16.8
bid,Downtown Alliance BID,NA,zipcode,10007,NA,12.8
bid,Downtown Alliance BID,NA,zipcode,10038,NA,17.3
bid,Downtown Alliance BID,NA,zipcode,10048,NA,8
bid,Downtown Alliance BID,NA,zipcode,10271,NA,0.4
bid,Downtown Alliance BID,NA,zipcode,10280,NA,1.1
bid,Downtown Alliance BID,NA,zipcode,10281,NA,0.1
bid,Downtown Flushing,NA,fb,52,NA,99.7
bid,Downtown Flushing,NA,nycongress,6,NA,100
bid,Downtown Flushing,NA,zipcode,11354,NA,75
bid,Downtown Flushing,NA,zipcode,11355,NA,24.7
bid,East Brooklyn?BID,NA,cc,37,NA,63.3
bid,East Brooklyn?BID,NA,cc,42,NA,36.7
bid,East Brooklyn?BID,NA,cc_upcoming,37,NA,91.7
bid,East Brooklyn?BID,NA,cc_upcoming,42,NA,8.3
bid,East Brooklyn?BID,NA,cd,305,NA,73.8
bid,East Brooklyn?BID,NA,dsny,BKN05,305,73.8
bid,East Brooklyn?BID,NA,dsny,BKN16,316,26.2
bid,East Brooklyn?BID,NA,fb,39,NA,13
bid,East Brooklyn?BID,NA,fb,44,NA,87
bid,East Brooklyn?BID,NA,hc,33,NA,94.7
bid,East Brooklyn?BID,NA,hc,34,NA,5.3
bid,East Brooklyn?BID,NA,ibz,East New York,NA,98.2
bid,East Brooklyn?BID,NA,nta,Brownsville,BK81,26.2
bid,East Brooklyn?BID,NA,nta,East New York,BK82,5.3
bid,East Brooklyn?BID,NA,nta,East New York (Pennsylvania Ave),BK85,68.4
bid,East Brooklyn?BID,NA,nycongress,8,NA,100
bid,East Brooklyn?BID,NA,sa,55,NA,87.1
bid,East Brooklyn?BID,NA,sa,60,NA,12.9
bid,East Brooklyn?BID,NA,sd,19,NA,91.5
bid,East Brooklyn?BID,NA,sd,23,NA,8.5
bid,East Brooklyn?BID,NA,ss,25,NA,26.2
bid,East Brooklyn?BID,NA,zipcode,11207,NA,80.7
bid,East Brooklyn?BID,NA,zipcode,11212,NA,19.3
bid,East Mid-Manhattan BID,NA,cc,4,NA,100
bid,East Mid-Manhattan BID,NA,cc_upcoming,4,NA,88.3
bid,East Mid-Manhattan BID,NA,cc_upcoming,5,NA,11.7
bid,East Mid-Manhattan BID,NA,cd,105,NA,30.2
bid,East Mid-Manhattan BID,NA,cd,108,NA,24.6
bid,East Mid-Manhattan BID,NA,dsny,MN05,105,30.2
bid,East Mid-Manhattan BID,NA,dsny,MN06,106,45.3
bid,East Mid-Manhattan BID,NA,dsny,MN08,108,24.5
bid,East Mid-Manhattan BID,NA,fb,8,NA,73
bid,East Mid-Manhattan BID,NA,fb,9,NA,2.5
bid,East Mid-Manhattan BID,NA,nta,Lenox Hill-Roosevelt Island,MN31,8
bid,East Mid-Manhattan BID,NA,nta,Midtown-Midtown South,MN17,14
bid,East Mid-Manhattan BID,NA,nta,Turtle Bay-East Midtown,MN19,61.4
bid,East Mid-Manhattan BID,NA,nta,Upper East Side-Carnegie Hill,MN40,16.6
bid,East Mid-Manhattan BID,NA,pp,17,NA,45.2
bid,East Mid-Manhattan BID,NA,sa,73,NA,100
bid,East Mid-Manhattan BID,NA,zipcode,10022,NA,85.5
bid,East Mid-Manhattan BID,NA,zipcode,10065,NA,14.5
bid,Flatbush Avenue?BID,NA,cd,309,NA,2.3
bid,Flatbush Avenue?BID,NA,dsny,BKN09,309,2.2
bid,Flatbush Avenue?BID,NA,dsny,BKS14,314,97.8
bid,Flatbush Avenue?BID,NA,fb,38,NA,10.5
bid,Flatbush Avenue?BID,NA,fb,41,NA,89.5
bid,Flatbush Avenue?BID,NA,hd,Albemarle-Kenmore Terraces Historic District,NA,0.1
bid,Flatbush Avenue?BID,NA,nta,Erasmus,BK95,43.4
bid,Flatbush Avenue?BID,NA,nta,Flatbush,BK42,40.7
bid,Flatbush Avenue?BID,NA,nta,Prospect Lefferts Gardens-Wingate,BK60,15.9
bid,Flatbush Avenue?BID,NA,pp,70,NA,97.7
bid,Flatbush Avenue?BID,NA,sa,42,NA,76.5
bid,Flatbush Avenue?BID,NA,sa,43,NA,23.5
bid,Flatbush Avenue?BID,NA,sd,17,NA,77.3
bid,Flatbush Avenue?BID,NA,sd,22,NA,22.7
bid,Flatbush Avenue?BID,NA,ss,20,NA,34
bid,Flatbush Avenue?BID,NA,ss,21,NA,66
bid,Flatbush Avenue?BID,NA,zipcode,11226,NA,100
bid,Flatbush-Nostrand Junction?BID,NA,cd,314,NA,100
bid,Flatbush-Nostrand Junction?BID,NA,dsny,BKS14,314,100
bid,Flatbush-Nostrand Junction?BID,NA,nta,Flatbush,BK42,97.8
bid,Flatbush-Nostrand Junction?BID,NA,nta,Flatlands,BK58,2.2
bid,Flatbush-Nostrand Junction?BID,NA,pp,70,NA,100
bid,Flatbush-Nostrand Junction?BID,NA,sa,42,NA,100
bid,Flatiron/23rd Street Partnership,NA,cc,2,NA,51.9
bid,Flatiron/23rd Street Partnership,NA,cc,3,NA,36
bid,Flatiron/23rd Street Partnership,NA,cc,4,NA,12.1
bid,Flatiron/23rd Street Partnership,NA,cc_upcoming,2,NA,41.5
bid,Flatiron/23rd Street Partnership,NA,cc_upcoming,3,NA,56.6
bid,Flatiron/23rd Street Partnership,NA,cc_upcoming,4,NA,1.9
bid,Flatiron/23rd Street Partnership,NA,cd,104,NA,4.4
bid,Flatiron/23rd Street Partnership,NA,cd,105,NA,91.3
bid,Flatiron/23rd Street Partnership,NA,cd,106,NA,4.3
bid,Flatiron/23rd Street Partnership,NA,dsny,MN04,104,4.3
bid,Flatiron/23rd Street Partnership,NA,dsny,MN05,105,91.3
bid,Flatiron/23rd Street Partnership,NA,dsny,MN06,106,4.4
bid,Flatiron/23rd Street Partnership,NA,fb,6,NA,26.7
bid,Flatiron/23rd Street Partnership,NA,fb,7,NA,47.8
bid,Flatiron/23rd Street Partnership,NA,fb,8,NA,25.5
bid,Flatiron/23rd Street Partnership,NA,hc,14,NA,15.8
bid,Flatiron/23rd Street Partnership,NA,hc,15,NA,84.2
bid,Flatiron/23rd Street Partnership,NA,hd,Gramercy Park Historic District,NA,0.3
bid,Flatiron/23rd Street Partnership,NA,hd,Ladies' Mile Historic District,NA,22.4
bid,Flatiron/23rd Street Partnership,NA,nta,Gramercy,MN21,13
bid,Flatiron/23rd Street Partnership,NA,nta,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,59
bid,Flatiron/23rd Street Partnership,NA,nta,Midtown-Midtown South,MN17,25.2
bid,Flatiron/23rd Street Partnership,NA,nta,Murray Hill-Kips Bay,MN20,2.7
bid,Flatiron/23rd Street Partnership,NA,nycongress,12,NA,100
bid,Flatiron/23rd Street Partnership,NA,pp,13,NA,80.9
bid,Flatiron/23rd Street Partnership,NA,pp,14,NA,19.1
bid,Flatiron/23rd Street Partnership,NA,sa,73,NA,0.9
bid,Flatiron/23rd Street Partnership,NA,sa,74,NA,44.6
bid,Flatiron/23rd Street Partnership,NA,sa,75,NA,54.5
bid,Flatiron/23rd Street Partnership,NA,ss,28,NA,84
bid,Flatiron/23rd Street Partnership,NA,ss,47,NA,0.8
bid,Flatiron/23rd Street Partnership,NA,ss,59,NA,15.2
bid,Flatiron/23rd Street Partnership,NA,zipcode,10001,NA,21.4
bid,Flatiron/23rd Street Partnership,NA,zipcode,10003,NA,2.2
bid,Flatiron/23rd Street Partnership,NA,zipcode,10010,NA,52.8
bid,Flatiron/23rd Street Partnership,NA,zipcode,10011,NA,5
bid,Flatiron/23rd Street Partnership,NA,zipcode,10016,NA,18.6
bid,Fordham Road?BID,NA,cc,14,NA,12.9
bid,Fordham Road?BID,NA,cc,15,NA,87.1
bid,Fordham Road?BID,NA,cc_upcoming,15,NA,87.1
bid,Fordham Road?BID,NA,cd,205,NA,9.7
bid,Fordham Road?BID,NA,cd,206,NA,64.6
bid,Fordham Road?BID,NA,cd,207,NA,25.8
bid,Fordham Road?BID,NA,dsny,BX05,205,9.8
bid,Fordham Road?BID,NA,dsny,BX06,206,64.7
bid,Fordham Road?BID,NA,dsny,BX07,207,25.6
bid,Fordham Road?BID,NA,fb,18,NA,71
bid,Fordham Road?BID,NA,fb,19,NA,7.3
bid,Fordham Road?BID,NA,fb,27,NA,21.7
bid,Fordham Road?BID,NA,hc,21,NA,94.8
bid,Fordham Road?BID,NA,hc,25,NA,5.2
bid,Fordham Road?BID,NA,nta,Bedford Park-Fordham North,BX05,20.4
bid,Fordham Road?BID,NA,nta,Belmont,BX06,68.8
bid,Fordham Road?BID,NA,nta,Claremont-Bathgate,BX01,1.3
